text,label
Oka doka! Pero... todo pipí cucú?,NEUTRAL
"Hola Federico. Por favor te pedimos que nos escribas por DM, a fin de que podamos asesorarte correctamente por este medio. Desde ya te pedimos disculpas por las molestias ocasionadas y aguardamos a tu mensaje. Saludos. ^CE",NEUTRAL
Qué es un DM????,NEUTRAL
"Guille, como te decía mi compañera, estamos revisando tu caso. Por favor tené paciencia, uno de mis compañeros te va a responder en breve.",NEUTRAL
@naranja preciso que de una vez por todas efectivicen mí Nota de Crédito que me devengo @DespegarAr  por $24.400. Nro reclamo 215893615. Por otro lado no sé porque suspendieron mí tarjeta sonido Ida los que me deben plata!!!pic.twitter.com/wRAivrhIWn,NEUTRAL
@DNDConsumidor me siento rehén de @naranja dilatan en dar cierre a mí pedido. @DespegarAr realizó la Nota de Crédito y por burocracia del sistema de NARANJA no se aplica https://twitter.com/EzequielChris14/status/1181943766183284736 …pic.twitter.com/X8Tl23EOfn,NEUTRAL
"Jorge, soy Luz. Respondí tu consulta por DM, seguimos por esa vía.",NEUTRAL
"Dale, lo vemos entonces por acá. Para ayudarte, enviame un DM con tus datos y seguimos por ese medio.",NEUTRAL
"Desde acá veo que ya te respondió, Guillermo. Por favor actualizá el chat y revisalo nuevamente.",NEUTRAL
"Hola! Podemos gestionarlo por este medio, escribime por DM para continuar las verificaciones. Fran",NEUTRAL
porqué motivo se comunican con vos desde Naranja? Contame para poder ayudarte desde acá. Pablo.,NEUTRAL
@naranja fue DM,NEUTRAL
"Entiendo tu malestar, y estoy para ayudarte en lo que necesites. Por este medio priorizamos la atención por escrito. Dejame un DM con tu DNI así reviso tu cuenta y tu consulta por favor, te espero. Cristian",NEUTRAL
Te envío privado,NEUTRAL
"Si cambias de parecer, podés contarnos por acá. Prometemos guardar el secreto. Uno nunca sabe cuándo no aparecen buenas ideas para nuestros uniformes.",NEUTRAL
"Hola Ramón, escribime por DM para que revisemos lo sucedido. Fran",NEUTRAL
Hola. Te recomendamos comunicarte con el Banco Central llamando al 011 4348-3500,NEUTRAL
"@MndezKarina2 Hola, para verificar tu situación, por favor pasame por DM (mensaje directo), tu nombre completo, apellido, DNI, e-mail y un teléfono con código de área. Quedo en línea esperando tu mensaje, por dicha vía (mensaje directo). Mariam :)",NEUTRAL
Pasame porfa tu DNI por mensaje privado así lo resuelco por ahí. Te espeor! Giani,NEUTRAL
Buenas tardes me pueden decir q es lo q están queriendo cobrarrme?,NEUTRAL
"Hola! Por acá puedo ayudarte. Me envías un DM con tus datos así lo reviso? Te espero, soy Dani",NEUTRAL
Hola! Cómo estás? DM es un mensaje por privado. Esperamos tu mensaje por ahí. Nani,NEUTRAL
"Hola Newbie, podrías escribirme por privado así me brindás algunos datos? Te espero por ahí! Juli",NEUTRAL
Acabo de enviarte un DM. Continuamos por ahí. Josué.,NEUTRAL
"@naranja hola, buenas noches, quisiera hacerles una consulta.",NEUTRAL
"En caso que lo desees, podés hacernos tu consulta por mensaje privado, haciendo click en el botón “enviar mensaje” para que te asesoremos por esta misma vía. Te parece? Marian :)",NEUTRAL
Hola! Por acá puedo ayudarte  Me enviás un DM con tu DNI? Te espero por ahí! Dani,NEUTRAL
cuanto es breve desde las 10 de la mañana que estoy esperando la respuesta!! cuanto en tiempo decime?,NEUTRAL
"Me gustaría revisar lo que nos comentás, por favor enviame un DM con tu DNI. Te espero, Luz",NEUTRAL
Ahí les respondi,NEUTRAL
¡Hola Gabriel! Escribime un DM con tu consulta y datos (DNI y mail) así te ayudo. ¡Te espero! Flora,NEUTRAL
"Sol para revisarlo necesito tu DNI. Pasámelo por favor por mensaje privado, así no queda publicado acá. Espero tu mensaje. Leo.",NEUTRAL
Hola @naranja como hago para darme de baja? A qué número llamo?,NEUTRAL
Ahí te envié un dm,NEUTRAL
@naranja tengo una consulta sobre el pago x favor contactarse conmigo gracias,NEUTRAL
"Hola. Si ya revisaste la configuración de tu dispositivo, te pido que te contactes con Naranja X por WhatsApp al +5491139489934 las 24 hs o al 0810-777-6272, opción 1, de L a V de 08 a 21 hs. ¡Desde allí podrán resolver tu caso a la brevedad!",NEUTRAL
"""Cómo es ser director ejecutivo de una gran compañía a los 35 años"", mi nota de hoy en el diario La Nación https://www.lanacion.com.ar/tecnologia/como-es-ser-director-ejecutivo-gran-compania-nid2296365 … cc @naranja @OracleLatam",NEUTRAL
", Marian por acá. En caso que lo desees, podés hacernos tu consulta//pedido por mensaje privado, haciendo click en el botón “enviar mensaje” y a la brevedad te atenderá uno de mis amigos. Te parece?",NEUTRAL
"Ahí te empecé a seguir! Por favor fijate si te sale un ícono con un sobre para escribirme. Por las dudas, te sugiero eliminar el tweet con tus datos para que no queden expuestos. Te espero, Shei",NEUTRAL
Escribime por DM así entiendo que te pasó y te ayudo.,NEUTRAL
Hola. Cómo estás? Para poder revisarlo es necesario que se comunique la titular de la cuenta con nosotros por cualquiera de nuestras vías o llamando de lunes a viernes de 8 a 21 h al 0810-333-6272. También podés escribirnos por mensaje privado. Nani,NEUTRAL
Estoy camino a mí casa. Llegó y me comunico con ustedes.,NEUTRAL
"Hola Sol, ¿cómo estás? Dale, revisémoslo juntos. Para eso pasame por DM tu DNI y correo electrónico. ¡Te espero! Soy Leo.",NEUTRAL
"Hola, pasame por DM tu DNI y contame a qué hacés referencia. Te espero! Angie",NEUTRAL
¡Claudio! Te empecé a seguir. Probá escribirme ahora por DM. Soy Virgi,NEUTRAL
Con Naranja X perdés tu dinero  Términos y condiciones de Naranja X:  Naranja X no será responsable en ningún caso por la insolvencia del Banco Galicia que afecte a la Cuenta Recaudadora en la cual los fondos sean depositados. https://naranjax.com/terminos-y-condiciones.html … @Naranja @galiciaresponde,NEUTRAL
Buenas noches @naranja les dejé un DM,NEUTRAL
"para verificar tu situación, por favor pasame, por mensaje privado, haciendo click en el botón “enviar mensaje” con tu nombre completo, apellido, DNI, e-mail, un teléfono con código de área y el modelo de tu celular. Quedo en línea esperando tu mensaje.",NEUTRAL
"Hola Héctor, en caso de que tengás un inconveniente, comunicate conmigo por privado. Soy Hugo...",NEUTRAL
Hola Guillermo. Veo que mi compañera te respondió por privado. Seguimos por ese medio. Flora,NEUTRAL
"Ángel, enviame estos datos por mensaje privado porfa! Te sugiero borrar el tweet para proteger tus datos personales. Te espero! Mica",NEUTRAL
#YoYaNoVeoNetflix aunque me manden la invitación de “regresa”,NEUTRAL
"Que esperan para hacer una serie de Daddy Yankee, @NetflixLAT ponete las pilas loco",NEUTRAL
ATENCIÓN   La historia más terrorífica que puedes vivir en una estación de camiones.. @Los_Parecidos de @IsaacEzban sale de @NetflixLAT el 31 DE OCTUBRE!  ¡No dejes de convertirte! Vela ya en todo el mundo. pic.twitter.com/D4CsHfOnQp,NEUTRAL
"Soy Tauro, me llamo Mariana, ¿Acaso nos vigilias tío Netflix?",NEUTRAL
@NetflixLAT una pregunta joder. Va a salir una segunda temporada de 45 revoluciones?,NEUTRAL
"Hoy por fin se estreno la pelicula del camino en @NetflixLAT, veamos que fue  de #JessePinkman @aaronpaul_8 #BreakingBadpic.twitter.com/YaW26UPIHs",NEUTRAL
Dijiste Scream?pic.twitter.com/VldLnMFQWJ,NEUTRAL
ah que hora exacta se estrena? alguien sabe?¿,NEUTRAL
"Masaaki Yuasa, director de #RideYourWave y DEVILMAN crybaby, anunció su nuevo proyecto: Japan Sinks, basado en la novela de Sakyo Komatsu, de 1973.  ¡Será una serie de anime de @NetflixLAT y llegará en 2020!  pic.twitter.com/At6l2C0iZU",NEUTRAL
Yo ayer desvelan dome por ver #LoveAlarm y que me topo con que solo son 8 episodios... @NetflixLAT I need mooore pic.twitter.com/NBtp4yPEuo,NEUTRAL
https://netnoticias.mx/espectaculos/los-caballeros-del-zodiaco-llegaran-a-netflix/ … #Espectáculos #CaballerosDelZodiaco @NetflixLAT  ‘Los Caballeros del Zodiaco’ llegarán a Netflix,NEUTRAL
"Don @NetflixLAT ¿Por qué nos mandaste capítulos nuevos de Paw Patrol con doblaje de España? ¡¡Se extraña el audio latino! – en Cancún, México",NEUTRAL
"Aaaaaah ya tenemos plan en Halloween @_esconequis @daniela_garcial (no importa si no la ves aún, tienes tiempo)",NEUTRAL
Papi empezemos a escribirlo,NEUTRAL
"¿Por que quitaste Ninja Turtles de la sección niños, @NetflixLAT ?",NEUTRAL
"En realidad es a las 4, por el cambio de horario. Tenemos la misma hora que Argentina ahora. De nada, salu2",NEUTRAL
#13ReasonsWhy-#13RazonesPorque 3ra. Temporada @NetflixLAT-#Netflix  Alex fue quien Mato a #BryceWalker!!pic.twitter.com/IOHUPq9kZ6,NEUTRAL
Pero vayan poniendo los capítulos de la última temporada po,NEUTRAL
Michael Bay y Ryan Reynolds juntos. Aquí el trailer de 6 Underground (Escuadrón 6).https://youtu.be/aVfxMcGrKm4,NEUTRAL
The politican. Todos vean esta obra maestra @NetflixLAT pic.twitter.com/xCkVOs7QBn,NEUTRAL
2am @NetflixLAT nos muestra el camino,NEUTRAL
"""Las series llegan cuando tienen que llegar"". – Walter Bazar",NEUTRAL
@NetflixLAT y el episodio de dynasty ??????,NEUTRAL
Ya sé quién está celebrando esta noticia.,NEUTRAL
Al fin wey,NEUTRAL
Cuando???,NEUTRAL
Estoy más que lista !pic.twitter.com/DRa3pQ8EmQ,NEUTRAL
Cómo la mitad de las comedias que llegan de Hollywood.,NEUTRAL
Llevo 10 minutos viendo #ElTestigo por @NetflixLAT y protagonizado por @AbadColorado y no puedo contener mis lágrimas  #QueLaGuerraNoMeSeaIndiferente,NEUTRAL
Vamos a ver que tal,NEUTRAL
"Llevate Grey's anatomy, y por favor regresa a HIMYMpic.twitter.com/UPaD1L2a6E",NEUTRAL
"Seas mamón, @NetflixLAT. O subes todos los capítulos de Naruto Shippuden o mejor no subas nada",NEUTRAL
Van a subir la nueva temporada de Rick y Morty a medida que salgan los capitulos??,NEUTRAL
Ya dijo Tio Netflix,NEUTRAL
Ya de Hitler Wizard para cuando?,NEUTRAL
"Por tercera vez intentaré ver #InTheTallGrass a ver si no me vuelvo a quedar dormida, lo siento tío @NetflixLAT pero me arrulla y despierto para ver el final pic.twitter.com/aOOy8Ywm50",NEUTRAL
@GP1FOXSPORTS aparece en la serie de @NetflixLAT pic.twitter.com/vk5GAtf9s7,NEUTRAL
@SaraRamirez y si pasara! wow seria increiblemente revoluciónario...Porque no hacer que suceda! @shondarhimes @NetflixLAT,NEUTRAL
@NetflixLAT poneme todas las películas de tarantino porfis,NEUTRAL
Esperando #ElDragon @Nexflix,NEUTRAL
Aún no la termino :c,NEUTRAL
"Tu si sabes, tío Netflix",NEUTRAL
Jajajajajajajaja escupí el café,NEUTRAL
Tio netflix ce estrena 2am en México?,NEUTRAL
"Me urge terminar Vis Vis de @NetflixLAT  Neta ,para serie española ESAA",NEUTRAL
Para cuando la segunda temporada de Monarca @NetflixLAT?? Me urgeeeeeee,NEUTRAL
@NetflixLAT que Recomiendas? Por favorrrrrr,NEUTRAL
Nooooooo ¿Porqué????? @NetflixLAT  pic.twitter.com/cZvgRMCyXo,NEUTRAL
Ya esta disponible en @NetflixLAT El Dragón @sebastianrulli @Renotni @irinabaeva1pic.twitter.com/bxVRCqmoO3,NEUTRAL
Acabo de leer que estan hasta el 2 de nov,NEUTRAL
"219. Crashing. La primer serie de Phoebe Waller está en @NetflixLAT y aunque no es tan buena cómo Fleabag, tiene grandes momentos de diversión. Un grupo de jóvenes viven en un hospital abandonado y cada uno tiene problemas personales fuertes. 1/2 pic.twitter.com/B16InjDSQY",NEUTRAL
#Wounds con #ArmieHammer y #DakotaJohnson llega a @NetflixLAT este 18 de Octubre #Netflixpic.twitter.com/9r8NVeO4wb,NEUTRAL
Así es: https://www.youtube.com/watch?v=NRI_8PUXx2A …,NEUTRAL
Miraaaa @andigg17,NEUTRAL
A que hora en Los Angeles?,NEUTRAL
Ya la estoy esperandopic.twitter.com/L3S6WE7SbX,NEUTRAL
Entonces esta ni paq la subo verdad???pic.twitter.com/yPyp3m7KnL,NEUTRAL
Vean #Rotten en @NetflixLAT. Para entender el por qué. https://twitter.com/bbcmundo/status/1182734370429423616 …,NEUTRAL
"Estaba buscando ver Shrek la primera en @NetflixLAT y es en serio que tienen la 2,3,4 y todos los pinches cortos que sacaron alguna vez, pero no tienen la primera, ¿Es enserio @NetflixLAT?",NEUTRAL
@natiynicole hoy no c duerme o q,NEUTRAL
El primer capitulo de la temporada 16 se estrenó el 26 de septiembre. Puedes verlo  aquí subtituladahttp://www.seriesw.net/serie/greys-anatomy-temporada-16.html …,NEUTRAL
@NetflixLAT para que porfa.,NEUTRAL
"3 carros digamos ""chatarra"" modificados para arrancones VS un super deportivo (lambo, mclarens etc)",NEUTRAL
Entonces este fin de semana la veré nuevamente.,NEUTRAL
Pero la van a pasar en alguna otra plataforma?,NEUTRAL
"“Forever Pure” - Fútbol, Negocios, Racismo, Religión, Barras Bravas en un solo documental",NEUTRAL
Lo pensé desde el primer momento jajaja,NEUTRAL
Tio Netflix cual es la hora exacta del estreno del camino ??,NEUTRAL
"No puedo opinar de “Joker” por no haberla visto, pero lo si puedo recomendar es #PeakyBlinders en @NetflixLAT https://twitter.com/ThePeakyBlinder/status/1177583783228399616 …",NEUTRAL
Por qué no nací tan romántico como @NetflixLAT? https://twitter.com/NetflixLAT/status/1183037396331487233 …,NEUTRAL
Quiero la 6ta temporada de #PeakyBlinders @NetflixLAT,NEUTRAL
"Claro que no, tu pregunta",NEUTRAL
"Yo necesito saber que la tercera temporada de Merlí estará en Netflix, favor confirmar @NetflixLAT",NEUTRAL
Chifrijo and @BreakingBad. 11 de octubre de 2019.,NEUTRAL
A QUE HORA SALE?,NEUTRAL
"Me vuelvo loco, señor @NetflixLAT #TEOTFWhttps://twitter.com/NetflixLAT/status/1181569940412747776 …",NEUTRAL
Esta serie estuvo nominada al Emmys,NEUTRAL
Voy en la T2,NEUTRAL
@NetflixLAT mira te digo una cosa VOS SACAS GREY'S Y YO DEJO DE PAGARTE,NEUTRAL
Ya está disponible?,NEUTRAL
@NetflixLAT y cuándo llega la quinta temporada de #TheFlash???? Llevo 5 meses esperando!!,NEUTRAL
Hasta cuando voy a dejar de posponer mi cita con mi crush para ver las de Harry Potter,NEUTRAL
'El campo no mueve las cosas muertas' #EnLaHierbaAlta,NEUTRAL
Oigan @NetflixLAT ya es justo y necesario https://twitter.com/Cata_MartinezT/status/1180253152152637441 …,NEUTRAL
"Para los que esperan con ansias el estreno de #TheIrishman en @NetflixLAT y para los ofendidos que quieren darle clases de cine a Martin Scorsese, llega esta retrospectiva en @CinemaniaCdmx:https://www.sectorcine.com/noticias-nota/retrospectiva-de-martin-scorsese-en-cinemania/ …",NEUTRAL
La vamos a ver juntos sí o sí,NEUTRAL
@NetflixLAT Donde está el nuevo episodio de #Dynasty???,NEUTRAL
"La verdad no sé qué decirte, amigo, no le he puesto mucha atención al contenido infantil, pero algo sí te puedo decir, prime se asoció con Disney y ya trae todas sus películas en su plataforma.",NEUTRAL
Esperemos ke Netflix siga siendo el mismo cuando llegue Disnep+  sera su fin de Netflix,NEUTRAL
"Únanse con los fans de Xtina, a ver si esta vez si les funciona el #justiceforbionic",NEUTRAL
Cuando sea ese día...pic.twitter.com/BWFqqnCLLM,NEUTRAL
@MMFlint también tiene para un documental de aquellos.,NEUTRAL
COMO DICES QUE DIJISTE @NetflixLAT exijo una explicación https://twitter.com/memesgreys/status/1179745901910384641 …,NEUTRAL
"Necesitamos saber qué van a hacer con Dynasty en Latam, @NetflixLAT...",NEUTRAL
Creedme – Unbelievable – Serie – Crítica – La serie de Netflix es tan interesante y necesaria como sobrevalorada https://ocioworld.net/2019/10/03/creedme-unbelievable-serie-critica-la-serie-de-netflix-es-tan-interesante-y-necesaria-como-sobrevalorada/ … #Creedme #Unbelievable #unbelievablenetflix @NetflixES @NetflixLAT @netflix #serie #FelizSabado #BuenSabado #FelizSemana #felizfinde #drama m,NEUTRAL
La historia de los presidentes de latinoamericana,NEUTRAL
"¿Por qué, @NetflixLAT' ¿No sabés que tengo una vida, laburo (s) y familia? Las sagas del Santuario, Asgard y Poseidón, todas disponibles. Esto y el gol del Uvita a Banfield sobre la hora es lo mismo. pic.twitter.com/j8afLcBKNO",NEUTRAL
@barbaycanas para q lo veas apenas lo estrenen jajaja,NEUTRAL
"Yo soy los dos tipos de persona, dependiendo de la serie y de la temporada",NEUTRAL
"Seguidores de @Aras_B_iynemli están TODOS INVITADOS a la CAMPAÑA que haremos el #LUNES14 23hs   Pedimos, para que la pelicula llegue a Latinoamérica    Sólo se twittea   ""MILAGRO EN LA CELDA 7"" en Latinoamérica #YedinciKoğustakiMucize @NetflixLAT @Altikirkbes @CemGulacpic.twitter.com/gw3m2lvyZS",NEUTRAL
Sale de vez en cuando en el canal del congreso,NEUTRAL
Toma nota tío @NetflixLAT pic.twitter.com/MOw0m4DnzH,NEUTRAL
Para cuando Dynasty?,NEUTRAL
"Lo se, que emoción!   11 de octubre llega ya",NEUTRAL
Y porro?¿,NEUTRAL
"Ay, por fa vor. Que bár ba ros us te des, su ban la ya!pic.twitter.com/hWVyXsaFS2",NEUTRAL
"#VivaLaFarándula  | ""El camino"": la película de Breaking Bad, la continuación de la serie que protagonizó Brian Cranston, por fin se estrena en  @NetflixLAT pic.twitter.com/Y8OffRvjzK",NEUTRAL
Tienes toda la razón,NEUTRAL
#Mexico a partir de Mañana 4 de octubre estará disponible la serie #ElDragón  por @NetflixLAT en tv abierta tardará un poco más en salir al aire. @sebastianrulli @Renotnipic.twitter.com/GzHLAl2OiZ,NEUTRAL
"@NetflixLAT estás jugando conmigo, verdad?",NEUTRAL
5 días.,NEUTRAL
"Por favor no me juzguen, pero @NetflixLAT estrenó hoy #YoSoyBettylaFea. Obvio me engancharé con la historia de la querida Beatriz Pinzón",NEUTRAL
"Ojo acá, tío @NetflixLAT. @DonaLucha es soltera y ¿disponible?",NEUTRAL
Hay un documental de @NetflixLAT sobre el caso de los chicos del #ITESM de #Mty el cual es un caso tipo #Ayotzinapa donde no hubo justicia https://twitter.com/SinlineaMx/status/1180282562100568064?s=19 … @Arquera_ @MADREABC @TuiteraMx @LOVREGA @alvaro_delgado,NEUTRAL
Y ahora suben #riverdale3 a @NetflixLAT ????????!!!!! Hoy que se estrena la 4.,NEUTRAL
"Este... Educate, amigo...pic.twitter.com/hxnTFGRYcX",NEUTRAL
Ya la  terminé de ver por @NetflixLAT #México,NEUTRAL
En el de España estan las 8...,NEUTRAL
"El día está para ver la @ChampionsLeague, ver jugar al @AmericadeCali y terminar viendo @NetflixLAT",NEUTRAL
Estimado o estimada @NetflixLAT podrías aclararme si Friends dejará Netflix en el 2020?,NEUTRAL
Mi monstruo hormonal y yo estábamos esperando la temporada con ansías,NEUTRAL
Por fin @NetflixLAT esta peaky blinders !! 6 capítulos solamente?,NEUTRAL
@__pppaolaE a las 2 beibi,NEUTRAL
Ahorita dejame verla y nos pondremos a debatir cual es mejor,NEUTRAL
Le diste Like a ese tweet. Ya viste Breaking Bad o tenes intenciones jajajaja,NEUTRAL
"@HBOLAT necesitaría saber si es que quieren que continúe como cliente suyo, por ahora me quedo con @NetflixLAT nunca tuve un problema, nunca. Estoy intentando ver Succession pero me pasa lo lo que se ve en la foto es como alquilar una película pirata... No salen los subtítulos pic.twitter.com/hfgYg4raiy",NEUTRAL
Lo necesito @NetflixLAT https://twitter.com/jennyslate/status/1181240006997925888 …,NEUTRAL
Quitaron Ratatouille de netflix. Porque me hacen esto @NetflixLAT ???,NEUTRAL
@NetflixLAT podrían poner esto? https://twitter.com/ImagenRetro/status/1179948723411050496 …,NEUTRAL
"Hora de ver #ElCamino @BreakingBad , así que o molestar por las siguientes 2 horas @NetflixLAT",NEUTRAL
Y la 2da temporada de Sex Education pa' cuando ?  @NetflixLAT,NEUTRAL
Para cuando la 2 temporada de Sex Education,NEUTRAL
"Cuando tu abuelita es fanatica a Breaking bad... Listo para ver ""El Camino"" Yeah bitch!pic.twitter.com/owP7Sov2xQ",NEUTRAL
Que si,NEUTRAL
Creo q Paraguay es 4am,NEUTRAL
"Y 5 años después estás en otro momento de la vida. Si la ves ahora, seguro le encuentras algo nuevo. pic.twitter.com/yHOOSJWwPw",NEUTRAL
Estoy viendo recién la serie Élite de @NetflixLAT  ¡No jodan esos chicos no tienen 15 años!,NEUTRAL
"Weeeeeeeeeyyyyy!! Quitaron zombieland de @NetflixLAT , no mamssssssssss!!  POOOOOORRRRRR??",NEUTRAL
mañana se mira si o si,NEUTRAL
Y CUÁNDO LA SEGUNDA TEMPORADA DE THE ORDER,NEUTRAL
¿Quién? ¿Yo?pic.twitter.com/SLRVqGGzRT,NEUTRAL
ya veremos para ver si mañana me das todos los spoilers,NEUTRAL
"Cuando la serie "" Marco Polo "" estrenará temporada.????",NEUTRAL
@NetflixLAT A ver cuándo se te ocurre poner Sakura Card Captors... pic.twitter.com/dwkLuB20TH,NEUTRAL
@OscarJetzain Aún puedes,NEUTRAL
Y la nueva de Arrow para cuándo ?,NEUTRAL
Cómo que @NetflixLAT no me quiere hoy pic.twitter.com/uEbx0OuRqC,NEUTRAL
"@NetflixLAT que pasó con la serie The Affaire, por que la quitaron?? @netflix @NetflixLAT",NEUTRAL
No hay límite @NetflixLAT,NEUTRAL
Claaaaro. Por eso digo que no tiene lógica ESA parte.,NEUTRAL
Ahora la 2 porfa.pic.twitter.com/f4oUUg1Zk6,NEUTRAL
"Y @CaboFilmFest tendrá a Robert De Niro y su película El Irlandés, dirigida por Martin Scorsese, para inaugurar su edición 2019 en donde tendrá su estreno para Latinoamérica. Vamos a  #LosCabos8! @NetflixLAT pic.twitter.com/PW7s67Afrk",NEUTRAL
"@NetflixLAT Rotten, el documental del que habla Mundaca donde sale la guerra por el aguacate , dirán que es comunista proselitista??? Que explique Ríos!!! @BuenosDiasTVN #MuyBuenosDiasTVNpic.twitter.com/2E8E5LAd2g",NEUTRAL
Y la birra? @NetflixLAT https://twitter.com/NetflixLAT/status/1179758000787148801 …,NEUTRAL
"¿Pensaron que nos habíamos rendido? Jamás, seguiremos luchando para que devuelvan nuestras temporadas, las queremos, las necesitamos. #SaveTheOA @NetflixLAT ¡No estamos jugando! pic.twitter.com/jVKczBq7wd",NEUTRAL
"Es viernes y el cuerpo lo sabe, sabe que es hora de un nuevo vídeo de #TiempoDeSeriesByCats, hoy #ThePolitician la primera serie de #RyanMurphy para @NetflixLAT.  @jeroriveracine @cyanoso @sandritamrios @jclemus @cinesentido @abacachito @blogdserieshttps://www.youtube.com/watch?v=qHytNlRvUEo&t=38s …",NEUTRAL
O verla completa en una tarde. Dura aproximadamente 3.5 horas.,NEUTRAL
Si se arma levantarse bb,NEUTRAL
Que te dije ya?,NEUTRAL
@NetflixLAT cuándo estará la quinta temporada de gotham para Latinoamérica?...,NEUTRAL
"@NetflixLAT andan en todo!!  Podria ser ""Narcos Honduras...La serie""  pic.twitter.com/W2H8Wx9u8x",NEUTRAL
@NetflixLAT  porque juegas con mis emociones ???? Cómo se te ocurre colocar solo una película de Harry Potter en tu catálogo .... Y las demás????? Y dónde están las de la noche del demonio ??,NEUTRAL
"@NetflixLAT son re pelotudos, como van a sacar el documental de bolt?",NEUTRAL
@NetflixLAT Para cuando la última temporada de Sin Senos si Hay Paraíso ??????????,NEUTRAL
Si ven la serie #ThePolitician en @NetflixLAT podrán ver la toma con la luminaria de @LauraPausini en Times Square https://www.instagram.com/p/B3XGeGCDI6v/?igshid=6tt7urfhuumb …pic.twitter.com/1nvUtuObLr,NEUTRAL
Para sus #maratones de #video los #adolescentes prefieren @YouTube a @NetflixLAT   Según @PiperJaffrayCo https://buff.ly/2IEdNte  #youtube #netflix #series #videos #filmspic.twitter.com/V1rfTA9Uj5,NEUTRAL
"A @NetflixLAT le falta una serie asi bien cabrona de la mitología griega, confirmen ?",NEUTRAL
En dias como hoy le vendría bn a muchos colombianos ver el capítulo de #cultos de la miniserie #explained de @NetflixLAT.,NEUTRAL
"Cuando un acontecimiento espeluznante ocurre una noche en las calles de Londres, el abogado Utterson no tiene más remedio que averiguar quién es el señor Hyde y qué relación tiene con el renombrado doctor Jekyll, uno de sus clientes. http://bit.ly/2nhHk4t  #ClásicosOscuros pic.twitter.com/gNdIDDFSHD",NEUTRAL
Ey @NetflixLAT sacaron @SHO_Billions de Argentina,NEUTRAL
Querido @NetflixLAT tenemos mucho que hablar... https://twitter.com/aguilarfff/status/1179598258735386626 …,NEUTRAL
Mis ganas de:  ████████ ████████ ████████ ████████ ████████ ████████ ████████   ████████ ████████      ___________ Ver El Camino                 Dormir,NEUTRAL
Al fin subieron la tercera de riverdale grax @NetflixLAT,NEUTRAL
Saquen la 5ta temporada de lucifer @NetflixLAT ME ESCUCHASTE https://twitter.com/EduRivas98/status/1180138693757194240 …,NEUTRAL
@NetflixLAT para cuándo la temporada 7 de Arrow?,NEUTRAL
"#EstrenosDe10  A partir del 11 de octubre, esta telenovela colombiana estará disponible en @NetflixLAT ¡Así luce ahora el elenco!  http://ow.ly/NZB430pEdSt",NEUTRAL
mil años después netflix,NEUTRAL
@NetflixLAT para cuando una serie de @Timbiriche_35 ?,NEUTRAL
Próximamente Sarita la serie en @NetflixLAT,NEUTRAL
Con unos  ?,NEUTRAL
De que pongan la pinche 5ta temporada de Flash ay cuando quieran,NEUTRAL
Y Paraguay,NEUTRAL
Yo puse las dos porque todas mis noches son Netflix y café y cuando lo veo a la tarde con mate pic.twitter.com/oCbNh653il,NEUTRAL
Ponga la otra vez porfapic.twitter.com/a31ZYdIXwe,NEUTRAL
Estoy lista,NEUTRAL
Pongan todos los capítulos de los caballeros del zodiaco,NEUTRAL
@NetflixLAT y si inviertes en la tercer temporada de lost canvas de saint seiya y te firmamos un año de servicio #SaintSeiya @tmsanime #lostcanvaspic.twitter.com/uWJl01HgCb,NEUTRAL
@NetflixLAT esta caído netflix ???,NEUTRAL
@NetflixLAT e #InfinityWar cuando? Estuvo subida a la plataforma  https://twitter.com/NetflixLAT/status/1174438949692956672 …pic.twitter.com/TFB4DZtqNQ,NEUTRAL
@NetflixLAT ALGUNA RAZÓN COHERENTE PARA SACAR BOB ESPONJA DE SUS PLATAFORMAS?????????,NEUTRAL
tío @NetflixLAT @CheNetflix para cuando las de X-Men??,NEUTRAL
The Office pa cuando?,NEUTRAL
Oye @NetflixLAT ¿cuándo sale la tercera temporada de #Mindhunter ?,NEUTRAL
ojalá liberen el soundtrack de la temporada 2° de @EliteNetflix @NetflixLAT @NetflixEShttps://open.spotify.com/track/6TbMEIFlFxvnTQVxclf2W9?si=GuILtOMnRaiYCObtWlmi3Q …,NEUTRAL
¿Vale soñar toda la noche con las cintas de Ted B. y amanecer ?,NEUTRAL
@NetflixLAT te re volaaaaste,NEUTRAL
@NetflixLAT y @amazonprimenow  Si no tienen Crimson Peak ¿cual es su función en este pinche mundo? ¿Cual es su chiste?,NEUTRAL
Al menos la otra parte de las reliquias de la muerte,NEUTRAL
Que pasó aquí @PrimeVideoMX @NetflixLAT? pic.twitter.com/Opi4tLo7na,NEUTRAL
Con lomito,NEUTRAL
Vamos que queda menospic.twitter.com/VDSOadFbJB,NEUTRAL
"Ya puedes descargar nuestro episodio #273 donde @Brijandez y @CuauhtmocRuela1 reseñan el lanzamiento de @NetflixLAT #InTheTallGrass  y los estrenos de cartelera #JokerMovie y Where’d You Go, Bernadette?. Recuerda buscarnos en @ApplePodcasts y @Spotify https://esquinadelcine.com/2019/10/11/edc-273/ …",NEUTRAL
Capítulo 5 POSE  @NetflixLAT,NEUTRAL
"Empiezo a conocerte, Mathias.",NEUTRAL
Para cuando los crímenes de Grindelwald?,NEUTRAL
@NetflixLAT no saben si esta la serie el cuento de la criada?,NEUTRAL
@manuelramos26 creo que somos nosotros,NEUTRAL
